City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Tecoanapa,MX,2021-06-25 16:02:03,16.5167,-98.75,77.47,88,100,4.97
593,Aguimes,ES,2021-06-25 16:02:03,27.9054,-15.4461,73.65,57,20,25.32
594,Baracoa,CU,2021-06-25 16:02:04,20.3467,-74.4958,83.88,69,63,9.98
595,Samarai,PG,2021-06-25 16:02:04,-10.6167,150.6667,77.95,85,99,11.41
596,Thompson,CA,2021-06-25 16:01:16,55.7435,-97.8558,66.22,60,98,4.5
597,Hasaki,JP,2021-06-25 16:02:05,35.7333,140.8333,68.4,81,100,3.2
598,Bomet,KE,2021-06-25 16:02:05,-0.7813,35.3416,57.51,93,83,4.23
599,Cap Malheureux,MU,2021-06-25 16:02:06,-19.9842,57.6142,73.47,64,15,4.0
600,Hofn,IS,2021-06-25 16:02:06,64.2539,-15.2082,51.26,78,40,23.55
601,Chute-Aux-Outardes,CA,2021-06-25 16:02:07,49.1168,-68.399,59.92,70,100,12.84
602,Carballo,ES,2021-06-25 16:02:07,43.213,-8.691,85.42,78,7,10.09
603,Chokurdakh,RU,2021-06-25 16:02:08,70.6333,147.9167,65.84,41,4,11.92
604,Talnakh,RU,2021-06-25 16:02:08,69.4865,88.3972,47.88,58,94,22.35
605,Mega,ET,2021-06-25 16:02:09,4.05,38.3,62.1,59,99,11.14
606,Sao Filipe,CV,2021-06-25 16:02:09,14.8961,-24.4956,77.04,73,15,6.15
607,Punta Arenas,CL,2021-06-25 16:02:09,-53.15,-70.9167,41.11,75,93,24.72
608,Nanortalik,GL,2021-06-25 16:02:10,60.1432,-45.2371,45.73,73,63,5.28
609,Namibe,AO,2021-06-25 16:02:10,-15.1961,12.1522,72.07,69,7,9.6
610,Harer,ET,2021-06-25 16:02:11,9.3094,42.1258,60.62,85,100,4.18
611,Wairoa,NZ,2021-06-25 16:02:11,-39.0333,177.3667,57.54,68,90,5.01
612,Vila,PT,2021-06-25 16:02:11,42.0304,-8.1588,81.73,41,100,4.97
613,Surazh,RU,2021-06-25 16:02:12,53.0175,32.3918,87.35,67,8,2.53
614,Kasongo-Lunda,CD,2021-06-25 16:02:12,-6.4667,16.8167,91.67,26,8,4.18
615,Hovd,MN,2021-06-25 16:02:13,48.0056,91.6419,61.75,29,100,5.28
616,Bluff,NZ,2021-06-25 16:02:13,-46.6,168.3333,47.8,91,72,6.69
617,Ixtapa,MX,2021-06-25 16:02:13,20.7,-105.2,84.22,74,63,4.0
618,Mehamn,NO,2021-06-25 16:02:14,71.0357,27.8492,49.51,75,72,20.67
619,Upernavik,GL,2021-06-25 16:02:14,72.7868,-56.1549,40.14,93,100,14.43
620,Asau,RO,2021-06-25 16:02:15,46.4333,26.4,83.32,89,78,5.59
621,Ushuaia,AR,2021-06-25 16:01:39,-54.8,-68.3,38.16,97,100,9.46
622,Kaitangata,NZ,2021-06-25 16:02:15,-46.2817,169.8464,45.64,94,96,2.84
623,Luis Correia,BR,2021-06-25 16:02:16,-2.8792,-41.6669,86.41,57,10,6.2
624,Richards Bay,ZA,2021-06-25 16:02:16,-28.783,32.0377,64.78,87,1,3.42
625,Beaucaire,FR,2021-06-25 16:02:17,43.8081,4.6442,85.03,34,0,10.36
626,Carnarvon,AU,2021-06-25 16:02:17,-24.8667,113.6333,63.03,36,66,13.0
627,Lata,PT,2021-06-25 16:02:18,40.1629,-8.3327,91.04,47,95,11.32
628,Fortuna,US,2021-06-25 15:57:56,40.5982,-124.1573,56.66,96,90,0.0
629,Geraldton,AU,2021-06-25 16:02:19,-28.7667,114.6,45.01,87,12,11.5
630,Bud,US,2021-06-25 16:02:19,39.447,-86.1758,76.89,88,100,14.07
631,Necochea,AR,2021-06-25 16:02:20,-38.5473,-58.7368,59.04,47,47,16.58
632,Mount Gambier,AU,2021-06-25 16:02:21,-37.8333,140.7667,47.89,88,98,5.08
633,Hithadhoo,MV,2021-06-25 16:02:21,-0.6,73.0833,83.32,67,99,6.62
634,Brae,GB,2021-06-25 16:02:21,60.3964,-1.353,53.51,73,43,19.33
635,Flinders,AU,2021-06-25 16:02:22,-34.5833,150.8552,53.38,73,17,1.99
636,Pimenteiras,BR,2021-06-25 16:02:23,-6.2453,-41.4192,94.14,27,6,7.07
637,Kiunga,PG,2021-06-25 16:02:23,-6.1219,141.2906,72.81,99,100,1.83
638,Tuktoyaktuk,CA,2021-06-25 16:02:24,69.4541,-133.0374,45.18,76,15,19.08
639,Khatanga,RU,2021-06-25 16:02:24,71.9667,102.5,48.79,48,100,13.0
640,Salalah,OM,2021-06-25 16:02:25,17.0151,54.0924,80.15,84,97,4.63
641,Cidreira,BR,2021-06-25 16:02:25,-30.1811,-50.2056,63.54,56,0,9.37
642,Seoul,KR,2021-06-25 16:02:13,37.5683,126.9778,72.79,73,100,3.83
643,Lagoa,PT,2021-06-25 16:02:26,39.05,-27.9833,67.3,74,1,4.16
644,Mokobeng,BW,2021-06-25 16:02:26,-22.9965,27.6678,67.96,28,0,2.48
645,Sakaiminato,JP,2021-06-25 16:02:27,35.55,133.2333,68.18,86,39,4.74
646,Gurupa,BR,2021-06-25 16:02:27,-1.405,-51.64,89.73,49,21,2.84
647,Aitape,PG,2021-06-25 16:02:27,-3.1374,142.3475,77.13,87,77,5.66
648,Pimentel,PE,2021-06-25 16:02:28,-6.8367,-79.9342,69.01,77,44,3.0
649,Qaqortoq,GL,2021-06-25 16:02:29,60.7167,-46.0333,47.71,75,82,3.62
650,Victoria,HK,2021-06-25 16:01:07,22.2855,114.1577,84.38,90,100,4.0
651,Acarau,BR,2021-06-25 16:02:29,-2.8856,-40.12,86.7,56,24,12.41
652,Porosozero,RU,2021-06-25 16:02:30,62.7191,32.727,74.43,67,39,2.35
653,Mar Del Plata,AR,2021-06-25 16:00:46,-38.0023,-57.5575,60.13,57,58,3.0
654,Saltabarranca,MX,2021-06-25 16:02:30,18.6,-95.5333,82.96,70,96,3.22
655,Aras,ES,2021-06-25 16:02:31,42.5617,-2.356,82.81,30,20,4.61
656,Half Moon Bay,US,2021-06-25 15:58:38,37.4636,-122.4286,66.58,83,90,8.05
657,Tasiilaq,GL,2021-06-25 16:02:31,65.6145,-37.6368,57.36,48,22,16.26
658,Kemijarvi,FI,2021-06-25 16:02:32,66.7131,27.4306,64.4,55,100,7.05
659,Key Largo,US,2021-06-25 16:00:06,25.0865,-80.4473,87.01,60,100,15.32
660,Kapaa,US,2021-06-25 16:02:32,22.0752,-159.319,75.52,84,40,6.91
661,Norman Wells,CA,2021-06-25 16:02:33,65.282,-126.8329,76.98,39,70,4.38
662,Hermanus,ZA,2021-06-25 16:02:33,-34.4187,19.2345,57.9,79,51,28.81
663,Ponta Do Sol,PT,2021-06-25 16:02:34,32.6667,-17.1,76.01,61,5,3.47
664,Esperance,AU,2021-06-25 16:02:34,-33.8667,121.9,51.28,68,0,10.83
665,Sakakah,SA,2021-06-25 16:02:35,29.9697,40.2064,102.65,6,0,9.75
666,Adrar,MR,2021-06-25 16:02:35,20.5022,-10.0711,108.7,8,15,11.14
667,Teya,RU,2021-06-25 16:02:36,60.3778,92.6267,53.78,96,100,0.43
668,Lazaro Cardenas,MX,2021-06-25 16:02:37,17.9583,-102.2,79.97,76,100,6.49
669,Port Elizabeth,ZA,2021-06-25 16:02:37,-33.918,25.5701,64.72,51,21,10.42
670,Srivardhan,IN,2021-06-25 16:02:37,18.0333,73.0167,79.59,81,100,3.94
671,Sussex,US,2021-06-25 16:02:38,41.1834,-74.6663,77.68,51,1,4.61
672,Leningradskiy,RU,2021-06-25 16:02:38,69.3833,178.4167,34.23,77,71,9.78
673,Nouadhibou,MR,2021-06-25 16:00:18,20.931,-17.0347,67.84,82,1,26.96
674,Mitu,CO,2021-06-25 16:00:10,1.1983,-70.1733,83.43,68,6,3.78
675,Altus,US,2021-06-25 16:02:39,34.6381,-99.334,91.47,55,40,1.99
676,San Patricio,US,2021-06-25 16:02:40,28.017,-97.5169,90.01,58,11,15.64
677,Nampula,MZ,2021-06-25 16:02:40,-15.1165,39.2666,71.06,52,98,4.12
678,Ayan,RU,2021-06-25 16:02:41,56.45,138.1667,48.43,80,0,1.61
679,Barrow,US,2021-06-25 16:02:41,71.2906,-156.7887,33.82,80,90,18.41
680,Kavaratti,IN,2021-06-25 16:02:42,10.5669,72.642,82.99,75,83,14.43
681,Darab,IR,2021-06-25 16:02:42,28.7519,54.5444,92.35,5,0,17.38
682,Provideniya,RU,2021-06-25 16:02:43,64.3833,-173.3,47.28,68,88,4.14
683,Vila Franca Do Campo,PT,2021-06-25 16:02:43,37.7167,-25.4333,70.21,91,100,16.04
684,Bayeux,BR,2021-06-25 16:02:43,-7.125,-34.9322,82.67,60,20,17.85
685,Acapulco,MX,2021-06-25 16:00:12,16.8634,-99.8901,76.1,90,100,13.53
686,Tamiahua,MX,2021-06-25 16:02:44,21.2667,-97.45,85.78,67,85,6.02
687,Nioro,GM,2021-06-25 16:02:44,13.35,-15.75,90.55,48,100,9.1
688,Merke,KZ,2021-06-25 16:02:45,42.8728,73.1786,64.58,52,92,2.15
689,Coihaique,CL,2021-06-25 16:02:45,-45.5752,-72.0662,39.13,87,97,9.95
690,Fuji,JP,2021-06-25 16:02:46,35.1667,138.6833,73.02,69,100,1.34
691,Kristiansund,NO,2021-06-25 16:02:46,63.1115,7.732,57.25,76,75,16.11
692,Suwalki,PL,2021-06-25 16:02:46,54.1118,22.9309,71.22,80,90,8.41
693,Itoman,JP,2021-06-25 16:02:47,26.1247,127.6694,80.98,94,75,12.66
694,Tazovskiy,RU,2021-06-25 16:02:47,67.4667,78.7,46.22,58,68,12.66
695,Bardiyah,LY,2021-06-25 16:02:48,31.7561,25.0865,83.84,55,0,15.43
696,Corinto,GR,2021-06-25 16:02:48,37.9407,22.9573,99.0,49,2,2.17
697,Fereydunshahr,IR,2021-06-25 16:02:49,32.941,50.121,69.71,13,81,10.16
698,Nizwa,OM,2021-06-25 16:02:49,22.9333,57.5333,98.29,18,82,1.95
699,Abu Kamal,SY,2021-06-25 16:02:50,34.4506,40.9171,101.66,13,0,6.73
700,Mangaratiba,BR,2021-06-25 16:02:50,-22.9597,-44.0406,77.04,53,3,3.24
701,East London,ZA,2021-06-25 16:02:51,-33.0153,27.9116,66.74,78,2,16.02
702,Severo-Kurilsk,RU,2021-06-25 16:02:51,50.6789,156.125,43.97,98,100,1.86
703,Aleksandrovsk-Sakhalinskiy,RU,2021-06-25 16:02:52,50.8975,142.1561,52.02,98,94,2.73
704,Ucluelet,CA,2021-06-25 16:01:27,48.9329,-125.5528,76.08,90,64,1.81
705,Lompoc,US,2021-06-25 16:00:57,34.6391,-120.4579,73.56,79,27,1.01
706,Yellowknife,CA,2021-06-25 16:00:11,62.456,-114.3525,62.56,59,93,5.99
707,Kavieng,PG,2021-06-25 16:02:53,-2.5744,150.7967,82.17,75,99,9.95
708,Moba,CN,2021-06-25 16:02:53,33.2288,105.0179,58.37,95,71,2.19
709,Champerico,GT,2021-06-25 16:02:54,14.3,-91.9167,90.72,71,64,5.06
710,Longyearbyen,SJ,2021-06-25 16:02:54,78.2186,15.6401,37.24,87,90,6.91
711,Bathsheba,BB,2021-06-25 16:02:54,13.2167,-59.5167,83.26,70,22,18.32
712,Hervey Bay,AU,2021-06-25 16:02:55,-25.2986,152.8535,66.02,93,100,4.0
713,Borovoy,RU,2021-06-25 16:02:55,55.4333,86.0833,51.08,100,40,11.18
714,West Hartford,US,2021-06-25 16:00:00,41.762,-72.742,70.29,88,90,1.01
715,Aykhal,RU,2021-06-25 16:02:56,66.0,111.5,65.37,54,2,6.35
716,Cortez,US,2021-06-25 16:02:56,37.3489,-108.5859,71.51,72,90,12.66
717,Codrington,AU,2021-06-25 16:02:57,-38.2667,141.9667,49.96,78,99,9.91
718,Muros,ES,2021-06-25 16:02:57,42.7762,-9.0603,86.5,51,58,6.29
719,Kununurra,AU,2021-06-25 16:02:58,-15.7667,128.7333,75.18,46,40,10.36
720,Yarmouth,US,2021-06-25 15:58:38,41.7057,-70.2286,76.6,91,90,8.01
721,Walvis Bay,NA,2021-06-25 16:02:58,-22.9575,14.5053,64.27,56,0,19.82
722,Barcelos,PT,2021-06-25 16:02:59,41.5388,-8.6151,89.92,38,91,7.83
723,Bosaso,SO,2021-06-25 16:03:00,11.2842,49.1816,93.65,40,71,13.15
724,Kenai,US,2021-06-25 16:03:00,60.5544,-151.2583,51.03,93,100,6.33
725,Lakes Entrance,AU,2021-06-25 16:03:00,-37.8811,147.981,47.17,88,73,13.13
726,Santa Maria,BR,2021-06-25 16:03:01,-29.6842,-53.8069,62.53,59,2,3.71
727,Vallenar,CL,2021-06-25 16:03:01,-28.5708,-70.7581,66.56,23,100,3.22
728,Paracuru,BR,2021-06-25 16:03:02,-3.41,-39.0306,87.82,53,8,12.57
729,Kursenai,LT,2021-06-25 16:03:02,55.985,22.9189,73.65,73,75,7.61
730,Nara,JP,2021-06-25 16:03:03,34.6851,135.8049,72.68,73,44,2.35
731,Enid,US,2021-06-25 16:01:09,36.3956,-97.8784,92.01,59,40,13.0
732,Saint-Pierre,RE,2021-06-25 16:03:04,-21.3393,55.4781,69.48,82,90,8.05
733,Upata,VE,2021-06-25 16:03:04,8.0086,-62.3989,83.19,67,38,3.27
734,Kindu,CD,2021-06-25 16:03:04,-2.95,25.95,82.36,53,75,4.79
735,Berdigestyakh,RU,2021-06-25 16:03:05,62.0989,126.6992,61.54,85,97,4.16
736,Tacoronte,ES,2021-06-25 16:03:06,28.4769,-16.4102,68.94,66,20,14.0
737,Taltal,CL,2021-06-25 16:01:26,-25.4,-70.4833,63.48,65,47,5.86
738,Kodiak,US,2021-06-25 16:03:06,57.79,-152.4072,49.51,81,75,12.66
739,Irtyshskiy,RU,2021-06-25 16:03:06,58.3333,68.1333,58.95,62,29,6.4
740,Saraland,US,2021-06-25 16:03:07,30.8207,-88.0706,84.56,86,99,7.27
741,Askiz,RU,2021-06-25 16:03:07,53.1319,90.5264,52.48,80,86,14.76
742,Tripoli,LY,2021-06-25 16:00:49,32.8752,13.1875,90.19,46,28,8.81
743,Yefremov,RU,2021-06-25 16:03:08,53.1481,38.0992,83.79,62,38,5.01
744,Atar,MR,2021-06-25 16:03:08,20.5169,-13.0499,109.9,8,5,8.48
745,Liverpool,GB,2021-06-25 15:59:38,53.4106,-2.9779,57.09,78,100,8.99
746,Viseu,PT,2021-06-25 16:03:09,40.661,-7.9097,87.85,23,75,8.7
747,Kuala Terengganu,MY,2021-06-25 16:03:10,5.3302,103.1408,79.5,84,83,5.64
748,Sao Felix Do Xingu,BR,2021-06-25 16:00:39,-6.6447,-51.995,90.99,39,18,4.47
749,Luderitz,NA,2021-06-25 16:03:10,-26.6481,15.1594,61.48,60,23,10.11
750,La Plata,AR,2021-06-25 16:00:01,-34.9215,-57.9545,62.01,53,100,6.29
751,Sembe,CG,2021-06-25 16:03:11,1.6481,14.5806,81.0,69,100,0.65
752,Cabinda,AO,2021-06-25 16:03:12,-5.55,12.2,76.41,83,35,13.85
753,Baykalsk,RU,2021-06-25 16:03:12,51.5058,104.1469,55.2,81,8,1.72
754,La Ciotat,FR,2021-06-25 16:03:12,43.1748,5.6045,90.37,27,1,17.76
755,Sao Joao Da Barra,BR,2021-06-25 16:03:13,-21.6403,-41.0511,74.39,65,1,15.05
756,Shirokiy,RU,2021-06-25 16:03:13,49.758,129.523,64.53,72,13,6.89
757,Mahibadhoo,MV,2021-06-25 16:03:14,3.7833,72.9667,83.3,74,98,12.5
758,College,US,2021-06-25 16:03:14,64.8569,-147.8028,63.09,66,55,2.08
759,Kawalu,ID,2021-06-25 16:03:15,-7.3817,108.2082,72.84,99,90,1.7
760,Voh,NC,2021-06-25 16:03:11,-20.9667,164.7,68.83,73,45,4.56
761,Veracruz,MX,2021-06-25 16:02:45,19.3333,-96.6667,81.45,63,93,3.56
762,Amapa,BR,2021-06-25 16:03:15,1.0,-52.0,86.59,54,45,4.18
763,Acari,PE,2021-06-25 16:03:16,-15.4311,-74.6158,71.08,55,85,7.7
764,Lasa,IT,2021-06-25 16:03:16,46.6166,10.7002,76.91,81,99,0.67
765,Badiraguato,MX,2021-06-25 16:03:17,25.3667,-107.5167,85.71,60,11,3.62
766,Chuy,UY,2021-06-25 16:03:17,-33.6971,-53.4616,59.2,60,14,7.63
767,Nalut,LY,2021-06-25 16:03:18,30.3333,10.85,105.51,7,68,10.67
768,Narsaq,GL,2021-06-25 16:03:18,60.9167,-46.05,48.87,72,87,4.68
769,Las Varas,MX,2021-06-25 16:03:19,21.1667,-105.1667,87.28,73,63,4.25
770,Deputatskiy,RU,2021-06-25 16:03:19,69.3,139.9,59.43,45,7,2.37
771,Airai,TL,2021-06-25 16:03:20,-8.9266,125.4092,58.68,93,21,2.89
772,Sabang,ID,2021-06-25 16:03:20,5.8933,95.3214,82.85,77,97,17.11
773,Ossora,RU,2021-06-25 16:03:21,59.2353,163.0719,46.89,90,100,1.59
774,Isangel,VU,2021-06-25 16:03:21,-19.55,169.2667,72.68,78,45,15.32
775,Itarema,BR,2021-06-25 16:03:22,-2.9248,-39.9167,87.01,55,23,13.91
776,Coquimbo,CL,2021-06-25 16:03:22,-29.9533,-71.3436,60.48,62,100,5.64
777,Garoua,CM,2021-06-25 16:03:23,9.3,13.4,96.48,35,58,2.04
778,Nhulunbuy,AU,2021-06-25 16:03:24,-12.2333,136.7667,77.61,78,90,13.8
779,Oktyabrskiy,RU,2021-06-25 16:03:24,54.4815,53.471,80.42,74,75,3.94
780,Qaanaaq,GL,2021-06-25 16:03:24,77.484,-69.3632,39.94,77,21,2.93
781,Talaya,RU,2021-06-25 16:03:25,61.3833,152.75,51.39,76,83,4.05
782,Westport,US,2021-06-25 16:00:32,41.1415,-73.3579,76.15,83,100,1.99
783,Sayyan,YE,2021-06-25 16:03:25,15.1718,44.3244,71.46,11,86,10.27
784,Ilulissat,GL,2021-06-25 16:03:26,69.2167,-51.1,48.22,57,75,8.05
785,Ahipara,NZ,2021-06-25 16:03:26,-35.1667,173.1667,55.74,91,100,7.99
786,Noumea,NC,2021-06-25 15:59:19,-22.2763,166.4572,72.0,99,4,8.21
787,Ulladulla,AU,2021-06-25 16:03:27,-35.35,150.4667,51.1,75,91,10.0
788,Banjar,ID,2021-06-25 16:03:27,-8.19,114.9675,80.46,89,31,4.0
789,Kanniyakumari,IN,2021-06-25 16:03:27,8.0833,77.5667,80.44,82,84,23.04
790,Jagdalpur,IN,2021-06-25 16:03:28,19.0667,82.0333,74.44,90,92,4.65
791,Myitkyina,MM,2021-06-25 16:03:28,25.3833,97.4,75.87,98,98,0.78
792,Skibbereen,IE,2021-06-25 16:03:28,51.55,-9.2667,58.8,57,13,12.77
793,Quang Ngai,VN,2021-06-25 16:01:55,15.1167,108.8,78.98,87,100,4.52
794,Kysyl-Syr,RU,2021-06-25 16:03:29,63.8986,122.7617,60.06,95,21,1.3
795,Feira De Santana,BR,2021-06-25 16:03:29,-12.2667,-38.9667,78.03,54,67,9.62
796,Belmonte,BR,2021-06-25 16:03:30,-15.8631,-38.8828,79.3,51,10,7.76
797,Iqaluit,CA,2021-06-25 16:03:30,63.7506,-68.5145,38.93,75,90,13.0
798,Anloga,GH,2021-06-25 16:03:31,5.7947,0.8973,80.15,78,100,16.06
799,Kahului,US,2021-06-25 16:03:31,20.8947,-156.47,76.84,78,97,3.0
800,Cherskiy,RU,2021-06-25 16:03:31,68.75,161.3,48.13,62,92,5.39
801,Tura,IN,2021-06-25 16:03:32,25.5198,90.2201,74.7,95,10,4.83
802,Derzhavinsk,KZ,2021-06-25 16:03:32,51.1,66.3167,63.03,49,100,7.94
803,Yulara,AU,2021-06-25 16:03:33,-25.2406,130.9889,46.13,61,0,9.82
804,Boizenburg,DE,2021-06-25 16:03:33,53.3833,10.7167,74.14,49,83,1.72
805,Torbay,CA,2021-06-25 16:03:23,47.6666,-52.7314,75.88,50,2,5.41
806,Kharan,PK,2021-06-25 16:03:33,28.5833,65.4167,93.47,5,0,10.2
807,Letlhakane,BW,2021-06-25 16:03:34,-21.4167,25.5833,65.62,32,0,6.93
808,Otjimbingwe,NA,2021-06-25 16:03:34,-22.35,16.1333,74.03,21,0,7.96
809,Biak,ID,2021-06-25 16:03:35,-0.9131,122.8766,76.98,82,38,4.12
810,Makakilo City,US,2021-06-25 16:03:35,21.3469,-158.0858,70.29,83,68,5.1
811,Mogadishu,SO,2021-06-25 16:02:54,2.0371,45.3438,77.54,81,55,18.5
812,Fairbanks,US,2021-06-25 16:03:36,64.8378,-147.7164,63.09,66,51,1.01
813,Jiayuguan,CN,2021-06-25 16:03:36,39.8167,98.3,75.67,17,99,5.59
814,Cabo San Lucas,MX,2021-06-25 15:59:24,22.8909,-109.9124,88.61,72,50,7.67
815,Anadyr,RU,2021-06-25 16:03:37,64.75,177.4833,50.0,57,23,4.0
816,Tiksi,RU,2021-06-25 16:03:37,71.6872,128.8694,55.81,54,74,6.31
817,Mangai,CD,2021-06-25 16:03:37,-4.05,19.5333,89.11,38,48,2.91
818,Praia Da Vitoria,PT,2021-06-25 16:03:38,38.7333,-27.0667,72.75,82,8,8.19
819,North Myrtle Beach,US,2021-06-25 16:03:38,33.816,-78.68,86.13,78,20,8.01
820,Grindavik,IS,2021-06-25 16:03:39,63.8424,-22.4338,50.56,93,90,29.93
821,Rumphi,MW,2021-06-25 16:03:39,-11.0186,33.8575,61.97,67,8,4.65
822,Douglas,US,2021-06-25 16:01:13,41.3,-96.167,79.99,82,75,3.0
823,Dunedin,NZ,2021-06-25 15:59:33,-45.8742,170.5036,51.8,91,100,2.46
824,Loandjili,CG,2021-06-25 16:03:40,-4.7561,11.8578,75.94,82,45,12.71
825,Saldanha,ZA,2021-06-25 16:03:41,-33.0117,17.9442,59.92,79,17,24.2
826,Pevek,RU,2021-06-25 16:03:41,69.7008,170.3133,32.63,85,4,2.48
827,Jamestown,US,2021-06-25 15:58:52,42.097,-79.2353,80.19,57,100,13.0
828,Pauini,BR,2021-06-25 16:03:42,-7.7136,-66.9764,92.32,39,2,0.63
829,Namatanai,PG,2021-06-25 16:03:42,-3.6667,152.4333,79.05,81,81,6.42
830,Abilene,US,2021-06-25 16:03:42,32.4487,-99.7331,86.49,59,1,4.0
831,Chateauroux,FR,2021-06-25 16:03:28,46.8167,1.7,72.55,46,0,8.05
832,Buchanan,LR,2021-06-25 16:03:43,5.8808,-10.0467,80.56,78,95,9.01
833,Coxim,BR,2021-06-25 16:03:43,-18.5067,-54.76,92.7,23,59,5.12
834,Araure,VE,2021-06-25 16:03:44,9.5601,-69.2148,80.71,80,99,3.06
835,Kruisfontein,ZA,2021-06-25 16:03:44,-34.0033,24.7314,55.45,70,16,6.2
836,Jaslo,PL,2021-06-25 16:03:45,49.7451,21.4725,73.76,90,74,10.54
837,Villamartin,ES,2021-06-25 16:03:45,36.8598,-5.6449,95.43,18,0,7.25
838,Hakodate,JP,2021-06-25 16:03:46,41.7758,140.7367,58.59,83,0,3.58
839,La Rioja,ES,2021-06-25 16:03:46,42.25,-2.5,80.04,46,16,7.2
840,Ribeira Grande,PT,2021-06-25 16:03:46,38.5167,-28.7,72.0,73,20,10.36
841,Pespire,HN,2021-06-25 16:03:47,13.5922,-87.3617,87.28,54,79,1.59
842,Havre-Saint-Pierre,CA,2021-06-25 16:03:47,50.2334,-63.5986,60.76,69,100,9.13
843,Yerbogachen,RU,2021-06-25 16:03:48,61.2767,108.0108,59.67,73,70,4.07
844,Sitka,US,2021-06-25 16:03:48,57.0531,-135.33,55.29,94,90,0.0
845,Henties Bay,NA,2021-06-25 16:03:49,-22.116,14.2845,61.47,70,1,13.82
846,Palmer,US,2021-06-25 16:03:49,42.1584,-72.3287,68.02,82,90,3.44
847,Mecca,SA,2021-06-25 16:00:08,21.4267,39.8261,96.71,29,72,6.02
848,Tuatapere,NZ,2021-06-25 16:03:50,-46.1333,167.6833,47.82,94,40,2.15
849,Roanne,FR,2021-06-25 16:03:50,46.0,4.0,74.98,55,8,6.29
850,Saint-Francois,FR,2021-06-25 16:03:51,46.4154,3.9054,75.67,44,0,2.3
851,Hambantota,LK,2021-06-25 16:03:51,6.1241,81.1185,82.74,78,20,5.75
852,Tomatlan,MX,2021-06-25 16:03:52,19.9333,-105.25,87.62,55,47,2.86
853,Sinnamary,GF,2021-06-25 16:03:52,5.3833,-52.95,83.55,69,8,10.27
854,Saint George,US,2021-06-25 16:00:33,37.1041,-113.5841,85.53,28,1,1.99
855,Aksu,CN,2021-06-25 16:03:53,41.1231,80.2644,79.5,24,21,7.18
856,Castro,BR,2021-06-25 16:03:53,-24.7911,-50.0119,73.15,53,2,5.77
857,Yongan,CN,2021-06-25 16:03:54,39.6957,113.6871,67.41,71,43,5.73
858,Bambous Virieux,MU,2021-06-25 16:03:54,-20.3428,57.7575,73.22,77,35,10.31
859,Sola,VU,2021-06-25 16:03:55,-13.8833,167.55,78.4,70,93,21.0
860,Tautira,PF,2021-06-25 16:03:55,-17.7333,-149.15,78.82,80,16,17.07
861,Fort Nelson,CA,2021-06-25 16:07:14,58.8053,-122.7002,75.88,40,15,12.55
862,Cascais,PT,2021-06-25 16:00:11,38.6979,-9.4215,88.95,32,0,10.36
863,Campbell River,CA,2021-06-25 16:03:56,50.0163,-125.2446,73.26,59,18,7.07
864,Urumqi,CN,2021-06-25 16:03:56,43.801,87.6005,61.75,55,0,2.24
865,Peterhead,GB,2021-06-25 16:03:57,57.5058,-1.7981,52.2,89,100,25.59
866,Kindersley,CA,2021-06-25 15:59:23,51.4668,-109.1682,66.22,72,75,6.91
867,Erzincan,TR,2021-06-25 16:03:57,39.75,39.5,83.5,30,40,13.8
868,Vancouver,CA,2021-06-25 16:02:28,49.2497,-123.1193,78.66,73,14,4.0
869,Itabira,BR,2021-06-25 16:03:58,-19.6192,-43.2269,78.1,41,26,2.44
870,Labuhan,ID,2021-06-25 16:03:58,-6.8844,112.2051,78.62,87,60,6.51
871,Bitam,GA,2021-06-25 16:03:59,2.076,11.5007,76.68,80,92,1.92
872,Mokhsogollokh,RU,2021-06-25 16:03:59,61.4681,128.9203,59.94,71,48,1.05
873,San Cristobal,VE,2021-06-25 16:04:00,7.7669,-72.225,81.5,50,100,5.5
874,Port Hedland,AU,2021-06-25 16:04:00,-20.3167,118.5667,51.85,66,15,8.05
875,Batagay-Alyta,RU,2021-06-25 16:04:00,67.8006,130.4114,61.2,62,47,1.21
876,Nuuk,GL,2021-06-25 16:04:01,64.1835,-51.7216,43.41,93,75,12.66
877,Zhangye,CN,2021-06-25 16:04:01,38.9342,100.4517,74.37,34,100,9.35
878,Zalha,RO,2021-06-25 16:04:02,47.1833,23.5333,90.09,74,33,6.13
879,Yanam,IN,2021-06-25 16:04:02,16.7333,82.2167,86.4,56,74,4.81
880,Sistranda,NO,2021-06-25 16:04:03,63.7256,8.834,55.9,79,100,16.49
881,Jurm,AF,2021-06-25 16:04:03,36.8648,70.8342,68.02,30,0,3.49
882,Vohibinany,MG,2021-06-25 16:04:04,-17.35,49.0333,62.76,99,24,1.59
883,Celestun,MX,2021-06-25 16:04:04,20.8667,-90.4,86.11,55,21,4.07
884,Catuday,PH,2021-06-25 16:04:04,16.2923,119.8062,80.46,80,98,9.42
885,Vaasa,FI,2021-06-25 16:04:05,63.096,21.6158,69.82,64,0,9.22
886,Malanje,AO,2021-06-25 16:04:05,-9.5402,16.341,80.74,26,61,2.98
887,Mahebourg,MU,2021-06-25 16:04:06,-20.4081,57.7,72.25,77,31,10.29
888,Saskylakh,RU,2021-06-25 16:04:06,71.9167,114.0833,53.08,61,95,13.02
889,Tramore,IE,2021-06-25 16:04:06,52.1624,-7.1524,60.62,68,75,5.99
